"","emd","구분","대여소번호","대여소명","대여소.주소","거치대수","lat","lon","population","school","subway","culture","travel","han_river"
"707","성내2동","강동구","1029","롯데 시네마","서울특별시 성내동  44-1롯데 시네마",10,37.536541,127.125397,"25370",0,0,9,9,875.309371986795
"708","성내2동","강동구","1028","포레스 주상복합 빌딩","서울특별시 성내동 119-2포레스 주상복합 빌딩",10,37.5331,127.12278,"25370",3,0,7,7,967.946209781012
"709","성내3동","강동구","1011","LIGA 아파트 앞","서울특별시 강동구 천호대로 1120성내동 450-31",20,37.534771,127.135239,"24210",1,0,5,4,1720.10193059499
"710","성내3동","강동구","1050","둔촌역 3번 출입구","서울특별시 강동구 양재대로 1355둔촌역 3번 출입구",15,37.526695,127.135529,"24210",1,1,4,1,2275.15187459344
"711","성내3동","강동구","1022","길동 사거리(초소앞)","서울특별시 강동구 양재대로 1441성내동 379-41",20,37.533764,127.138031,"24210",0,0,3,1,1990.79925604107
"712","성북동","성북구","1343","한성대7번출구 앞","서울특별시 성북구 동소문로 11한성대7번출구 앞",10,37.589249,127.007378,"17133",2,1,228,10,5272.73775246897
"713","성북동","성북구","1364","성북동 치안센터 앞","서울특별시 성북구 성북로 25성북동 치안센터 앞",10,37.590172,127.004089,"17133",2,0,231,12,5469.14742654697
"714","성북동","성북구","1361","홍익중고 입구","서울특별시 성북구 성북로14가길 23홍익중고 입구",13,37.592842,127.002121,"17133",4,0,92,6,5809.46757573106
"715","성북동","성북구","1304","만해공원","서울특별시 성북구 성북로 132-1만해공원",15,37.594402,126.99231,"17133",0,0,37,5,6336.91648366795
"716","성북동","성북구","1342","성북쉼터 앞","서울특별시 성북구 성북로21길 32성북쉼터 앞",15,37.592617,126.997932,"17133",4,0,92,8,5934.70003530525
"717","성북동","성북구","1365","선잠단지 앞","서울특별시 성북구 성북로 102-10선잠단지 앞",15,37.593361,126.999092,"17133",3,0,72,6,5967.14440778926
"718","성북동","성북구","1303","돈암초교 입구","서울특별시 성북구 동소문로13길 38돈암초교",10,37.591694,127.012497,"17133",1,0,34,4,5408.81448287528
"719","성북동","성북구","1370","복자사랑 피정의 집","서울특별시 성북구 성북로 132-4복자사랑 피정의 집",20,37.59454,126.995209,"17133",1,0,46,6,6232.22056488249
"720","성산1동","마포구","153","성산2교 사거리","서울특별시 마포구 성산동 54-17성산2교 사거리",12,37.564697,126.912613,"20390",1,0,11,2,1721.52733440337
"721","성산1동","마포구","432","마포중앙도서관","서울특별시 마포구 성산로 128마포중앙도서관",10,37.563339,126.908203,"20390",1,0,6,4,1342.34259720022
"722","성산1동","마포구","184","SK망원동주유소 건너편","서울특별시 마포구 월드컵로 119?SK망원동주유소 건너편",9,37.558949,126.907753,"20390",0,0,14,6,987.905343458007
"723","성산2동","마포구","421","마포구청 앞","서울특별시 마포구 월드컵로 2121",8,37.565903,126.901184,"38765",0,0,8,9,1160.43137970054
"724","성산2동","마포구","418","월드컵경기장역 3번출구 옆","서울특별시 마포구 월드컵로 지하2401",10,37.570721,126.898979,"38765",0,1,14,9,1517.79127840818
"725","성산2동","마포구","1687","서울월드컵경기장 테스트","서울특별시 노원구 동일로227길 26노원구 상계15단지",10,37.568722,126.896225,"38765",0,0,12,9,1192.32204186966
"726","성산2동","마포구","186","월드컵공원","서울특별시 마포구 하늘공원로 108-1월드컵공원",40,37.563965,126.898209,"38765",0,0,9,9,841.602301245786
"727","성산2동","마포구","422","문화비축기지","서울특별시 마포구 증산로 87문화비축기지",13,37.569084,126.894424,"38765",0,0,15,8,1137.85654114685
"728","성산2동","마포구","427","성산시영아파트","서울특별시 마포구 월드컵북로 260성산시영아파트",10,37.569584,126.903816,"38765",3,0,10,4,1630.63630740769
"729","성산2동","마포구","155","가좌역1 번출구 뒤","서울특별시 마포구 성산동123-29가좌역1.2번출구",15,37.56855,126.914513,"38765",1,1,4,2,2145.57160448599
"730","성산2동","마포구","420","서울시 공공자전거 상암센터","서울특별시 마포구 월드컵북로47길 101",40,37.566246,126.896179,"38765",0,0,10,9,984.14712444558
"731","성산2동","마포구","199","서울 월드컵 경기장","서울특별시 마포구 성산동 515서울 월드컵 경기장",30,37.566845,126.896446,"38765",0,0,10,9,1047.88413795523
"732","성산2동","마포구","419","홈플러스 앞","서울특별시 마포구 월드컵로 240홈플러스 월드컵경기장점",21,37.56842,126.899429,"38765",0,1,12,9,1339.05602517627
"733","성수1가1동","성동구","3515","서울숲 관리사무소","서울특별시 성동구 성수동1가 678-1서울숲 관리사무소",20,37.542816,127.042084,"16715",0,0,8,12,556.335510193662
"734","성수1가1동","성동구","511","서울숲역 4번 출구 옆","서울특별시 성동구 왕십리로 지하77서울숲역 4번 출구 옆",16,37.544582,127.044609,"16715",1,1,11,13,799.645924547684
"735","성수1가1동","성동구","510","서울숲 남문 버스정류소 옆","서울특별시 성동구 왕십리로11길 9서울숲남문 버스정류소 옆",10,37.541222,127.0438,"16715",0,0,10,13,422.491660917654
"736","성수1가1동","성동구","561","서울숲역 2번출구 앞","서울특별시 성동구 왕십리로 64서울숲역 2번출구 앞",10,37.542816,127.04467,"16715",1,1,11,13,604.725372286689
"737","성수1가1동","성동구","582","경일중학교 앞","서울특별시 성동구 성수일로 27경일중학교 앞",10,37.543179,127.04908,"16715",3,0,12,8,791.506224681232
"738","성수1가2동","성동구","3538","서울숲 IT캐슬","서울특별시 성동구 광나루로 130서울숲 IT캐슬",14,37.550892,127.044762,"17078",0,0,11,10,1443.95613552037
"739","성수1가2동","성동구","513","뚝섬역 5번 출구 정류소 옆","서울특별시 성동구 아차산로 18뚝섬역 5번 출구 정류소 옆",13,37.546307,127.049805,"17078",0,0,13,9,1121.29524864411
"740","성수1가2동","성동구","512","뚝섬역 1번 출구 옆","서울특별시 성동구 아차산로 18뚝섬역 1번 출구 옆",15,37.548561,127.045006,"17078",1,0,12,12,1225.31962584822
"741","성수2가1동","성동구","509","이마트 버스정류소 옆","서울특별시 성동구 뚝섬로 379이마트 버스정류소 옆",20,37.539654,127.052589,"19226",2,0,7,3,507.51499369109
"742","성수2가1동","성동구","585","성수2가1동 공영주차장 인근","서울특별시 성동구 성수동2가 569-3성수2가1동 공영주차장 인근",9,37.536808,127.055489,"19226",0,0,4,5,455.067314119737
"743","성수2가3동","성동구","507","성수아이에스비즈타워 앞","서울특별시 성동구 성수이로 147아이에스비즈타워 앞",7,37.548203,127.057114,"11983",0,0,8,5,1529.19432633762
"744","성수2가3동","성동구","514","성수사거리 버스정류장 앞","서울특별시 성동구 아차산로 171성수사거리 버스정류장 앞",7,37.54258,127.063309,"11983",1,0,16,9,1121.96258067448
"745","성수2가3동","성동구","563","성동세무서 건너편","서울특별시 성동구 광나루로 302성동세무서 건너편",10,37.547913,127.062752,"11983",0,0,8,6,1673.11042917067
"746","성수2가3동","성동구","589","성수역3번출구","서울특별시 성동구 아차산로 100성수동2가 315-105",8,37.544159,127.056656,"11983",0,1,8,5,1124.17246348961
"747","성수2가3동","성동구","508","성수아카데미타워 앞","서울특별시 성동구 성수이로 118라성아카데미타워 앞",10,37.545166,127.05751,"11983",0,1,8,5,1259.16034765936
"748","성수2가3동","성동구","567","성수역 2번출구 앞","서울특별시 성동구 아차산로 113성수역 2번출구 앞",15,37.54459,127.057083,"11983",0,1,8,5,1185.15040048488
"749","성수2가3동","성동구","587","KEB하나은행 성수중앙지점","서울특별시 성동구 성수동2가 276-5KEB하나은행 성수중앙지점",10,37.545418,127.052643,"11983",0,0,12,5,1092.11980826142
"750","세곡동","강남구","2383","보금자리정원","서울특별시 강남구 헌릉로569길 39-6보금자리정원",10,37.466328,127.094887,"40184",0,0,0,1,5662.06820733605
"751","세곡동","강남구","2408","강남한양수자인아파트","서울특별시 강남구 자곡로 260강남한양수자인아파트",14,37.477341,127.113274,"40184",0,0,5,2,4880.37938298845
"752","세곡동","강남구","2387","래미안강남힐즈 사거리","서울특별시 강남구 자곡로 101래미안강남힐즈 사거리",10,37.472454,127.096077,"40184",0,0,2,2,5010.68384836626
"753","세곡동","강남구","2344","리엔파크 2단지 앞","서울특별시 강남구 헌릉로590길 10리엔파크 2단지 앞",10,37.465061,127.101196,"40184",0,0,0,1,5888.64384868016
"754","세곡동","강남구","2384","자곡사거리","서울특별시 강남구 밤고개로 206자곡사거리",10,37.476028,127.105942,"40184",1,0,2,4,4790.35730703142
"755","세곡동","강남구","2343","세곡사거리 대왕파출소 앞","서울특별시 강남구 헌릉로 623세곡사거리 대왕파출소 앞",10,37.465317,127.107727,"40184",1,0,0,1,5981.09003581233
"756","소공동","중구","300","정동사거리","서울특별시 중구 정동길 2-1정동사거리",7,37.56805,126.969231,"1939",2,0,99,20,4093.06074680093
"757","소공동","중구","370","시청역(2호선) 9번출구 뒤","서울특별시 중구 서소문로 지하127시청역(2호선) 9번출구 뒤",8,37.563229,126.974838,"1939",0,1,97,19,4029.14440377578
"758","소공동","중구","312","시청역 1번출구 뒤","서울특별시 중구 세종대로 지하1011번출구 뒤",7,37.564674,126.976738,"1939",0,2,125,24,4261.43311950743
"759","소공동","중구","391","정동길입구","서울특별시 중구 세종대로19길 16정동길 입구",8,37.565437,126.973305,"1939",2,0,119,22,4104.70935639666
"760","송정동","성동구","578","성동세무서 부근","서울특별시 성동구 광나루로 303-1성동세무서 부근",8,37.548286,127.062088,"11806",0,0,7,5,1700.61586437492
"761","송정동","성동구","562","군자지하보도 앞","서울특별시 성동구 동일로 313군자지하보도 앞",10,37.559246,127.07341,"11806",0,0,8,2,3140.74390922073
"762","송정동","성동구","506","금호 어울림 아파트 앞","서울특별시 성동구 광나루로 249송정금호어울림 아파트 앞",7,37.549061,127.057793,"11806",0,0,7,5,1641.60078822904
"763","송정동","성동구","560","비전교회 앞","서울특별시 성동구 동일로 213비전교회 앞",8,37.551205,127.068932,"11806",0,0,14,3,2173.26893527647
"764","송중동","강북구","1531","미아사거리 1번 출구","서울특별시 강북구 미아동 66-1미아사거리 1번 출구",10,37.613956,127.030251,"30260",3,1,3,1,7746.05435051232
"765","송천동","강북구","1546","송천동우체국","서울특별시 강북구 도봉로 71송천동우체국",10,37.615459,127.029701,"28969",4,0,3,2,7911.46380243647
"766","송천동","강북구","1504","다이소 삼양시장점","서울특별시 강북구 삼양로 234다이소 삼양시장점",10,37.624157,127.018623,"28969",1,0,1,4,8903.88871276526
"767","송천동","강북구","1515","송천동 주민센터","서울특별시 강북구 솔샘로 284송천동 주민센터",10,37.618286,127.024048,"28969",3,0,3,0,8225.08501905275
"768","송파1동","송파구","1262","송파여성문화회관 앞","서울특별시 송파구 송파동 2-3 송파여성문화회관 앞",10,37.505802,127.109718,"25698",1,0,12,11,1953.28673817584
"769","송파1동","송파구","1251","석촌역 2번출구","서울특별시 송파구 송파동 68 석촌역 2번출구",10,37.505932,127.10775,"25698",0,2,23,13,1869.32771114821
"770","송파2동","송파구","1212","송파역 2번 출구앞","서울특별시 송파구 송파대로 지하 354송파구 가락동 459-4",10,37.499413,127.112869,"20954",3,1,8,0,2714.98732566261
"771","수궁동","구로구","1971","오정초교 앞 보도육교","서울특별시 구로구 경인로2길 10오청초교 앞 보도육교",10,37.490723,126.826393,"25237",1,0,0,4,8264.45480991733
"772","수궁동","구로구","1969","궁동생태공원","서울특별시 구로구 오리로 1352궁동생태공원",10,37.501904,126.828964,"25237",3,0,0,4,7102.32064885836
"773","수궁동","구로구","1943","온수역 북측","서울특별시 구로구 경인로3길 지하 64구로구 온수동 119-4",10,37.49279,126.824524,"25237",1,2,0,1,8160.19661886411
"774","수서동","강남구","2377","수서역 5번출구 뒤","서울특별시 강남구 수서동 724-4수서역 5번출구 뒤",10,37.486835,127.102753,"15099",0,2,2,1,3557.7354507167
"775","수서동","강남구","2376","수서역 6번출구 앞","서울특별시 강남구 수서동 740수서역 6번출구 앞",20,37.486778,127.100517,"15099",0,2,2,1,3508.62180523619
"776","수서동","강남구","2375","수서역 1번출구 앞","서울특별시 강남구 수서동 728수서역 1번출구 앞",10,37.48735,127.100998,"15099",0,2,2,1,3458.26031946594
"777","수유1동","강북구","1543","수유1동 주민센터","서울특별시 강북구 삼양로 299수유1동 주민센터",10,37.630188,127.017738,"21737",1,0,3,4,9579.37962187765
"778","수유2동","강북구","1530","광산사거리","서울특별시 강북구 노해로 87 광산사거리",10,37.643551,127.022346,"21612",0,0,6,2,11040.9275213881
"779","수유2동","강북구","1540","가오리역","서울특별시 강북구 삼양로 426가오리역",10,37.64167,127.016884,"21612",0,1,8,1,10859.4431304159
"780","수유2동","강북구","1519","세븐일레븐 수유장미원점 앞","서울특별시 강북구 삼양로 474수유동 317-3",10,37.645451,127.015617,"21612",0,0,7,3,11288.1814673136
"781","수유3동","강북구","1503","이디야 커피 수유역점 앞","서울특별시 강북구 도봉로 355이다야 커피 수유점앞",12,37.639278,127.026756,"22829",0,1,7,1,10558.5656271513
"782","수유3동","강북구","1520","성실교회","서울특별시 강북구 노해로 50수유동 140",10,37.639862,127.022789,"22829",0,0,8,2,10629.1875001966
"783","수유3동","강북구","1535","효성인텔리안 앞","서울특별시 수유동 230-7효성인텔리안 앞",10,37.636292,127.023376,"22829",0,0,6,2,10230.3783254135
"784","수유3동","강북구","1526","수유동 채선당앞","서울특별시 강북구 수유동 140수유동 채선당앞",8,37.641739,127.024628,"22829",0,0,6,1,10834.0700958601
